timestamp,aux_pump,aux_level,main_pump,main_level,class
0.03099989891052246,0,3,1,195,normal
0.10900020599365234,0,3,1,125,normal
0.1099998950958252,0,3,1,191,normal
0.10899996757507324,0,3,1,237,normal
0.1100001335144043,0,3,1,226,normal
0.10899996757507324,0,3,1,229,normal
0.10899996757507324,0,3,1,242,normal
0.1099998950958252,0,3,1,217,normal
0.10899996757507324,0,3,1,247,normal
0.10900020599365234,0,3,1,267,normal
0.1099998950958252,0,3,1,258,normal
0.10899996757507324,0,3,1,289,normal
0.1100001335144043,0,3,1,283,normal
0.10899996757507324,0,3,1,268,normal
0.10899996757507324,0,3,1,317,normal
0.1099998950958252,0,3,1,297,normal
0.10899996757507324,0,3,1,307,normal
0.1100001335144043,0,3,1,334,normal
0.10899996757507324,0,3,1,335,normal
0.10899996757507324,0,3,1,279,normal
0.1100001335144043,0,3,1,322,normal
0.10899996757507324,0,3,1,351,normal
0.10899996757507324,0,3,1,333,normal
0.1099998950958252,0,3,1,405,normal
0.10899996757507324,0,3,1,405,normal
0.1100001335144043,0,3,1,374,normal
0.10899996757507324,0,3,1,357,normal
0.10899996757507324,0,3,1,358,normal
0.1100001335144043,0,3,1,413,normal
0.10899996757507324,0,3,1,452,normal
0.1099998950958252,0,3,1,458,normal
0.10899996757507324,0,3,1,450,normal
0.1100001335144043,0,3,1,428,normal
0.10899996757507324,0,3,1,493,normal
0.10899996757507324,0,3,1,468,normal
0.1099998950958252,0,3,1,495,normal
0.10900020599365234,0,3,1,488,normal
0.10899996757507324,0,3,1,510,normal
0.1099998950958252,0,3,1,524,normal
0.10899996757507324,0,3,1,496,normal
0.1100001335144043,0,3,1,411,normal
0.10899996757507324,0,3,1,539,normal
0.10899996757507324,0,3,1,522,normal
0.1099998950958252,0,3,1,502,normal
0.10900020599365234,0,3,1,533,normal
0.1099998950958252,0,3,1,551,normal
0.10899996757507324,0,3,1,541,normal
0.10899996757507324,0,3,1,549,normal
0.1100001335144043,0,3,1,545,normal
0.10899996757507324,0,3,1,580,normal
0.1099998950958252,0,3,1,558,normal
0.10899996757507324,0,3,1,574,normal
0.10900020599365234,0,3,1,600,normal
0.1099998950958252,0,3,1,590,normal
0.10899996757507324,0,3,1,615,normal
0.10899996757507324,0,3,1,599,normal
0.11300015449523926,0,3,1,582,normal
0.10899996757507324,0,3,1,628,normal
0.1099998950958252,0,3,1,615,normal
0.10899996757507324,0,3,1,673,normal
0.10899996757507324,0,3,1,638,normal
0.1100001335144043,0,3,1,668,normal
0.10899996757507324,0,3,1,674,normal
0.10899996757507324,0,3,1,693,normal
0.1100001335144043,0,3,1,678,normal
0.1099998950958252,0,3,1,707,normal
0.10899996757507324,0,3,1,693,normal
0.1100001335144043,0,3,1,673,normal
0.10899996757507324,0,3,1,740,normal
0.10899996757507324,0,3,1,692,normal
0.1099998950958252,0,3,1,751,normal
0.10900020599365234,0,3,1,760,normal
0.1099998950958252,0,3,1,748,normal
0.10899996757507324,0,3,1,746,normal
0.11599993705749512,0,3,1,742,normal
0.1119999885559082,0,3,1,726,normal
0.10900020599365234,0,3,1,786,normal
0.10899996757507324,0,3,1,786,normal
0.1099998950958252,0,3,1,794,normal
0.10899996757507324,0,3,1,822,normal
0.10899996757507324,0,3,1,786,normal
0.1100001335144043,0,3,1,772,normal
0.10899996757507324,0,3,1,843,normal
0.1099998950958252,0,3,1,825,normal
0.28299999237060547,0,3,1,843,normal
0.07800006866455078,0,3,1,833,normal
0.1100001335144043,0,3,1,851,normal
0.10899996757507324,0,3,1,855,normal
0.1099998950958252,0,3,1,865,normal
0.10899996757507324,0,3,1,916,normal
0.10899996757507324,0,3,1,875,normal
0.1100001335144043,0,3,1,837,normal
0.10899996757507324,0,3,1,895,normal
0.10899996757507324,0,3,1,862,normal
0.1100001335144043,0,3,1,932,normal
0.10899996757507324,0,3,1,922,normal
0.1099998950958252,0,3,1,911,normal
0.10899996757507324,0,3,1,911,normal
0.10899996757507324,0,3,1,927,normal
0.1100001335144043,0,3,1,995,normal
0.10899996757507324,0,3,1,970,normal
0.10899996757507324,0,3,1,1013,normal
0.1100001335144043,0,3,1,1015,normal
0.10899996757507324,0,3,1,960,normal
0.1099998950958252,0,3,1,1002,normal
0.10899996757507324,0,3,1,975,normal
0.10899996757507324,0,3,1,1008,normal
0.1100001335144043,0,3,1,1010,normal
0.10899996757507324,0,3,1,1024,normal
0.10899996757507324,0,3,1,1038,normal
0.1100001335144043,0,3,1,1049,normal
0.10899996757507324,0,3,1,1053,normal
0.1099998950958252,0,3,1,1069,normal
0.10899996757507324,0,3,1,1057,normal
0.10899996757507324,0,3,1,1064,normal
0.1100001335144043,0,3,1,1098,normal
0.11299991607666016,0,3,1,1082,normal
0.10899996757507324,0,3,1,1097,normal
0.1100001335144043,0,3,1,1083,normal
0.10899996757507324,0,3,1,1090,normal
0.1099998950958252,0,3,1,1035,normal
0.10900020599365234,0,3,1,1137,normal
0.10899996757507324,0,3,1,1131,normal
0.1099998950958252,0,3,1,1131,normal
0.11400008201599121,0,3,1,1137,normal
0.1099998950958252,0,3,1,1165,normal
0.1100001335144043,0,3,1,1144,normal
0.10899996757507324,0,3,1,1137,normal
0.10899996757507324,0,3,1,1176,normal
0.1099998950958252,0,3,1,1151,normal
0.10899996757507324,0,3,1,1191,normal
0.10900020599365234,0,3,1,1190,normal
0.1099998950958252,0,3,1,1188,normal
0.11100006103515625,0,3,1,1210,normal
0.10899996757507324,0,3,1,1225,normal
0.10899996757507324,0,3,1,1223,normal
0.11299991607666016,0,3,1,1214,normal
0.10900020599365234,0,3,1,1220,normal
0.1099998950958252,0,3,1,1214,normal
0.10899996757507324,0,3,1,1218,normal
0.1100001335144043,0,3,1,1264,normal
0.10899996757507324,0,3,1,1270,normal
0.10899996757507324,0,3,1,1264,normal
0.1099998950958252,0,3,1,1260,normal
0.10899996757507324,0,3,1,1262,normal
0.10900020599365234,0,3,1,1292,normal
0.1099998950958252,0,3,1,1308,normal
