timestamp,aux_pump,aux_level,main_pump,main_level,class
0.031000137329101562,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,27,bad_conection
0.10899996757507324,0,3,0,25,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1100001335144043,0,3,0,25,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10900020599365234,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1100001335144043,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10900020599365234,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,24,bad_conection
0.10899996757507324,0,3,0,25,bad_conection
0.1100001335144043,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,25,bad_conection
0.10900020599365234,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,24,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1100001335144043,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.10900020599365234,0,3,0,27,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1100001335144043,0,3,0,26,bad_conection
0.10899996757507324,0,3,0,24,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10900020599365234,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,24,bad_conection
0.10899996757507324,0,3,0,25,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1100001335144043,0,3,0,27,bad_conection
0.10899996757507324,0,3,0,26,bad_conection
0.1099998950958252,0,3,0,26,bad_conection
0.10899996757507324,1,3,1,27,bad_conection
0.10900020599365234,1,3,1,26,bad_conection
0.1099998950958252,1,3,1,25,bad_conection
0.10899996757507324,1,3,1,18,bad_conection
0.10899996757507324,1,3,1,18,bad_conection
0.1100001335144043,1,3,1,16,bad_conection
0.10899996757507324,1,3,1,16,bad_conection
0.1099998950958252,1,3,1,16,bad_conection
0.10899996757507324,1,3,1,18,bad_conection
0.10900020599365234,1,3,1,16,bad_conection
0.1099998950958252,1,3,1,16,bad_conection
0.10899996757507324,1,3,1,16,bad_conection
0.10899996757507324,1,3,1,46,bad_conection
0.1100001335144043,1,3,1,27,bad_conection
0.10899996757507324,1,3,1,38,bad_conection
0.1099998950958252,1,3,1,60,bad_conection
0.10899996757507324,1,3,1,51,bad_conection
0.10900020599365234,1,3,1,84,bad_conection
0.1099998950958252,1,3,1,64,bad_conection
0.10899996757507324,1,3,1,95,bad_conection
0.10899996757507324,1,3,1,59,bad_conection
0.1100001335144043,1,3,1,110,bad_conection
0.10899996757507324,1,3,1,114,bad_conection
0.09399986267089844,1,3,1,124,bad_conection
0.10900020599365234,1,3,1,120,bad_conection
0.1099998950958252,1,3,1,123,bad_conection
0.125,1,3,1,145,bad_conection
0.10899996757507324,1,3,1,173,bad_conection
0.10899996757507324,1,3,1,132,bad_conection
0.09400010108947754,1,3,1,176,bad_conection
0.1099998950958252,1,3,1,168,bad_conection
0.125,1,3,1,189,bad_conection
0.10899996757507324,1,3,1,192,bad_conection
0.10900020599365234,1,3,1,140,bad_conection
0.1099998950958252,1,3,1,219,bad_conection
0.10899996757507324,1,3,1,229,bad_conection
0.09400010108947754,1,3,1,241,bad_conection
0.10899996757507324,1,3,1,192,bad_conection
0.125,1,3,1,199,bad_conection
0.1099998950958252,1,3,1,241,bad_conection
0.10899996757507324,1,3,1,280,bad_conection
0.10900020599365234,1,3,1,270,bad_conection
0.09399986267089844,1,3,1,242,bad_conection
