timestamp,aux_pump,aux_level,main_pump,main_level,class
0.04700016975402832,0,3,0,7293,poly_7
0.1099998950958252,0,3,0,7305,poly_7
0.10899996757507324,0,3,0,7298,poly_7
0.10899996757507324,0,3,0,7293,poly_7
0.1100001335144043,0,3,0,7300,poly_7
0.10899996757507324,0,3,0,7296,poly_7
0.1099998950958252,0,3,0,7284,poly_7
0.10900020599365234,0,3,0,7285,poly_7
0.10899996757507324,0,3,0,7290,poly_7
0.1099998950958252,0,3,0,7278,poly_7
0.10899996757507324,0,3,0,7273,poly_7
0.10899996757507324,0,3,0,7272,poly_7
0.1100001335144043,0,3,0,7279,poly_7
0.10899996757507324,0,3,0,7272,poly_7
0.1099998950958252,0,3,0,7271,poly_7
0.10900020599365234,0,3,0,7276,poly_7
0.10899996757507324,0,3,0,7272,poly_7
0.1099998950958252,0,3,0,7265,poly_7
0.10899996757507324,0,3,0,7271,poly_7
0.10899996757507324,0,3,0,7261,poly_7
0.1100001335144043,0,3,0,7266,poly_7
0.10899996757507324,0,3,0,7272,poly_7
0.1099998950958252,0,3,0,7251,poly_7
0.10900020599365234,0,3,0,7262,poly_7
0.10899996757507324,0,3,0,7261,poly_7
0.1099998950958252,0,3,0,7252,poly_7
0.10899996757507324,0,3,0,7246,poly_7
0.10899996757507324,0,3,0,7252,poly_7
0.1100001335144043,0,3,0,7243,poly_7
0.10899996757507324,0,3,0,7245,poly_7
0.1099998950958252,0,3,0,7251,poly_7
0.10900020599365234,0,3,0,7243,poly_7
0.10899996757507324,0,3,0,7243,poly_7
0.1099998950958252,0,3,0,7240,poly_7
0.10899996757507324,0,3,0,7243,poly_7
0.1100001335144043,0,3,1,7234,poly_7
0.10899996757507324,0,3,1,7236,poly_7
0.1099998950958252,0,3,1,7243,poly_7
0.10899996757507324,0,3,1,7234,poly_7
0.10900020599365234,0,3,1,7243,poly_7
0.1099998950958252,0,3,1,7256,poly_7
0.10899996757507324,0,3,1,7256,poly_7
0.1100001335144043,0,3,1,7271,poly_7
0.09299993515014648,0,3,1,7276,poly_7
0.125,0,3,1,7273,poly_7
0.11100006103515625,0,3,1,7290,poly_7
0.10899996757507324,0,3,1,7293,poly_7
0.1099998950958252,0,3,1,7291,poly_7
0.10899996757507324,0,3,1,7300,poly_7
0.10899996757507324,0,3,1,7315,poly_7
0.1100001335144043,0,3,1,7317,poly_7
0.10899996757507324,0,3,1,7328,poly_7
0.10899996757507324,0,3,1,7328,poly_7
0.1100001335144043,0,3,1,7339,poly_7
0.10899996757507324,0,3,1,7337,poly_7
0.1099998950958252,0,3,1,7345,poly_7
0.10899996757507324,0,3,1,7350,poly_7
0.10899996757507324,0,3,1,7357,poly_7
0.1100001335144043,0,3,1,7360,poly_7
0.10899996757507324,0,3,1,7366,poly_7
0.10899996757507324,0,3,1,7378,poly_7
0.1100001335144043,0,3,1,7378,poly_7
0.10899996757507324,0,3,1,7390,poly_7
0.1099998950958252,0,3,1,7390,poly_7
0.10899996757507324,0,3,1,7405,poly_7
0.10899996757507324,0,3,1,7406,poly_7
0.1100001335144043,0,3,1,7405,poly_7
0.10899996757507324,0,3,1,7417,poly_7
0.10899996757507324,0,3,1,7428,poly_7
0.1100001335144043,0,3,1,7429,poly_7
0.10899996757507324,0,3,1,7442,poly_7
0.1099998950958252,0,3,1,7448,poly_7
0.10899996757507324,0,3,1,7453,poly_7
0.10899996757507324,0,3,1,7450,poly_7
0.1100001335144043,0,3,1,7466,poly_7
0.10899996757507324,0,3,1,7476,poly_7
0.10899996757507324,0,3,1,7466,poly_7
0.1100001335144043,0,3,1,7481,poly_7
0.1099998950958252,0,3,1,7495,poly_7
0.1099998950958252,0,3,1,7486,poly_7
0.10900020599365234,0,3,1,7495,poly_7
0.11099982261657715,0,3,1,7511,poly_7
0.10899996757507324,0,3,1,7511,poly_7
0.10900020599365234,0,3,1,7515,poly_7
0.11099982261657715,0,3,1,7523,poly_7
0.10900020599365234,0,3,1,7525,poly_7
0.1099998950958252,0,3,1,7523,poly_7
0.10899996757507324,0,3,1,7542,poly_7
0.10899996757507324,0,3,1,7555,poly_7
0.1100001335144043,0,3,1,7543,poly_7
0.10899996757507324,0,3,1,7560,poly_7
0.1099998950958252,0,3,1,7575,poly_7
0.10899996757507324,0,3,1,7572,poly_7
0.10900020599365234,0,3,1,7582,poly_7
0.1099998950958252,0,3,1,7594,poly_7
0.10899996757507324,0,3,1,7582,poly_7
0.10899996757507324,0,3,1,7591,poly_7
0.1100001335144043,0,3,1,7608,poly_7
0.10899996757507324,0,3,1,7602,poly_7
0.1099998950958252,0,3,1,7613,poly_7
0.10899996757507324,0,3,1,7624,poly_7
0.10900020599365234,0,3,1,7632,poly_7
0.1099998950958252,0,3,1,7633,poly_7
0.10899996757507324,0,3,1,7641,poly_7
0.10899996757507324,0,3,1,7649,poly_7
0.1100001335144043,0,3,1,7642,poly_7
0.10899996757507324,0,3,1,7652,poly_7
0.1099998950958252,0,3,1,7661,poly_7
0.10899996757507324,0,3,1,7660,poly_7
0.10900020599365234,0,3,1,7664,poly_7
0.1099998950958252,0,3,1,7671,poly_7
0.10899996757507324,0,3,1,7688,poly_7
0.10899996757507324,0,3,1,7683,poly_7
0.1100001335144043,0,3,1,7689,poly_7
0.1099998950958252,0,3,1,7709,poly_7
0.1100001335144043,0,3,1,7710,poly_7
0.10899996757507324,0,3,1,7711,poly_7
0.10899996757507324,0,3,1,7727,poly_7
0.1099998950958252,0,3,1,7730,poly_7
0.10899996757507324,0,3,1,7727,poly_7
0.10900020599365234,0,3,1,7733,poly_7
0.1099998950958252,0,3,1,7752,poly_7
0.10899996757507324,0,3,1,7753,poly_7
0.1100001335144043,0,3,1,7748,poly_7
0.10899996757507324,0,3,1,7752,poly_7
0.10899996757507324,0,3,1,7765,poly_7
0.1099998950958252,0,3,1,7768,poly_7
0.10899996757507324,0,3,1,7782,poly_7
0.1100001335144043,0,3,1,7785,poly_7
0.10899996757507324,0,3,1,7788,poly_7
0.1099998950958252,0,3,1,7788,poly_7
0.10900020599365234,0,3,1,7809,poly_7
0.10899996757507324,0,3,1,7798,poly_7
0.1099998950958252,0,3,1,7805,poly_7
0.10899996757507324,0,3,1,7816,poly_7
0.10899996757507324,0,3,1,7830,poly_7
0.1100001335144043,0,3,1,7830,poly_7
0.10899996757507324,0,3,1,7835,poly_7
0.1099998950958252,0,3,1,7847,poly_7
0.10900020599365234,0,3,1,7858,poly_7
0.10899996757507324,0,3,1,7862,poly_7
0.1099998950958252,0,3,1,7859,poly_7
0.10899996757507324,0,3,1,7866,poly_7
0.10899996757507324,0,3,1,7874,poly_7
0.1100001335144043,0,3,1,7879,poly_7
0.10899996757507324,0,3,1,7887,poly_7
0.1099998950958252,0,3,1,7891,poly_7
0.10900020599365234,0,3,1,7895,poly_7
0.10899996757507324,0,3,1,7907,poly_7
0.1099998950958252,0,3,1,7908,poly_7
0.10899996757507324,0,3,1,7903,poly_7
0.10899996757507324,0,3,1,7925,poly_7
0.1100001335144043,0,3,1,7931,poly_7
0.10899996757507324,0,3,1,7934,poly_7
0.1099998950958252,0,3,1,7946,poly_7
0.10900020599365234,0,3,1,7938,poly_7
0.10899996757507324,0,3,1,7943,poly_7
0.1099998950958252,0,3,1,7964,poly_7
0.10899996757507324,0,3,1,7960,poly_7
0.10899996757507324,0,3,1,7963,poly_7
0.1100001335144043,0,3,1,7973,poly_7
0.10899996757507324,0,3,1,7985,poly_7
0.1099998950958252,0,3,1,7984,poly_7
0.10900020599365234,0,3,1,7984,poly_7
0.1099998950958252,0,3,1,8003,poly_7
0.1099998950958252,0,3,1,8008,poly_7
0.10900020599365234,0,3,1,8009,poly_7
0.1099998950958252,0,3,1,8023,poly_7
0.10899996757507324,0,3,1,8024,poly_7
0.125,0,3,1,8031,poly_7
0.125,0,3,1,8043,poly_7
0.10899996757507324,0,3,1,8037,poly_7
0.11100006103515625,0,3,1,8052,poly_7
0.10899996757507324,0,3,1,8051,poly_7
0.1100001335144043,0,3,1,8052,poly_7
0.10899996757507324,0,3,1,8065,poly_7
0.10899996757507324,0,3,1,8072,poly_7
0.1099998950958252,0,3,1,8068,poly_7
0.125,0,3,1,8072,poly_7
0.10899996757507324,0,3,1,8080,poly_7
0.1100001335144043,0,3,1,8100,poly_7
0.10899996757507324,0,3,1,8089,poly_7
0.125,0,3,1,8098,poly_7
0.15599989891052246,0,3,1,8122,poly_7
0.1100001335144043,0,3,1,8130,poly_7
0.10899996757507324,0,3,1,8126,poly_7
0.10899996757507324,0,3,1,8139,poly_7
0.1100001335144043,0,3,1,8141,poly_7
0.10899996757507324,0,3,1,8139,poly_7
0.10899996757507324,0,3,1,8155,poly_7
0.1099998950958252,0,3,1,8161,poly_7
0.10899996757507324,0,3,1,8167,poly_7
0.1100001335144043,0,3,1,8161,poly_7
0.10899996757507324,0,3,1,8179,poly_7
0.10899996757507324,0,3,1,8174,poly_7
0.1100001335144043,0,3,1,8186,poly_7
0.10899996757507324,0,3,1,8197,poly_7
0.10899996757507324,0,3,1,8210,poly_7
0.1099998950958252,0,3,1,8201,poly_7
0.10899996757507324,0,3,1,8214,poly_7
0.1100001335144043,0,3,1,8219,poly_7
0.10899996757507324,0,3,1,8216,poly_7
0.10899996757507324,0,3,1,8222,poly_7
0.1100001335144043,0,3,1,8238,poly_7
0.10899996757507324,0,3,1,8233,poly_7
0.1099998950958252,0,3,1,8244,poly_7
0.10899996757507324,0,3,1,8256,poly_7
0.10899996757507324,0,3,1,8241,poly_7
0.11100006103515625,0,3,1,8263,poly_7
0.10899996757507324,0,3,1,8275,poly_7
0.1100001335144043,0,3,1,8273,poly_7
0.10899996757507324,0,3,1,8283,poly_7
0.10899996757507324,0,3,1,8291,poly_7
0.1099998950958252,0,3,1,8280,poly_7
0.10900020599365234,0,3,1,8300,poly_7
0.10899996757507324,0,3,1,8301,poly_7
0.1099998950958252,0,3,1,8304,poly_7
0.10899996757507324,0,3,1,8304,poly_7
0.1100001335144043,0,3,1,8319,poly_7
0.10899996757507324,0,3,1,8336,poly_7
0.10899996757507324,0,3,1,8321,poly_7
0.11100006103515625,0,3,1,8341,poly_7
0.10899996757507324,0,3,1,8345,poly_7
0.1099998950958252,0,3,1,8356,poly_7
0.10899996757507324,0,3,1,8349,poly_7
0.10900020599365234,0,3,1,8357,poly_7
0.1099998950958252,0,3,1,8374,poly_7
0.10899996757507324,0,3,1,8358,poly_7
0.10899996757507324,0,3,1,8379,poly_7
0.1100001335144043,0,3,1,8393,poly_7
0.10899996757507324,0,3,1,8384,poly_7
0.1099998950958252,0,3,1,8388,poly_7
0.1100001335144043,0,3,1,8399,poly_7
0.1099998950958252,0,3,1,8404,poly_7
0.10899996757507324,0,3,1,8418,poly_7
0.1100001335144043,0,3,1,8407,poly_7
0.10899996757507324,0,3,1,8429,poly_7
0.10899996757507324,0,3,1,8421,poly_7
0.1100001335144043,0,3,1,8429,poly_7
