timestamp, S0, S1, S2, S3, main_pump, aux_pump, ultrasound
0.0,1,1,0,0,1,0,9805
0.0940000000045984,1,1,0,0,1,0,9875
0.20300000000133878,1,1,0,0,1,0,9809
0.31199999999807915,1,1,0,0,1,0,9763
0.4219999999986612,1,1,0,0,1,0,9774
0.5310000000026776,1,1,0,0,1,0,9771
0.6399999999994179,1,1,0,0,1,0,9758
0.75,1,1,0,0,1,0,9783
0.8590000000040163,1,1,0,0,1,0,9753
0.9690000000045984,1,1,0,0,1,0,9733
1.0780000000013388,1,1,0,0,1,0,9742
1.1869999999980791,1,1,0,0,1,0,9711
1.2969999999986612,1,1,0,0,1,0,9717
1.4060000000026776,1,1,0,0,1,0,9732
1.5160000000032596,1,1,0,0,1,0,9683
1.625,1,1,0,0,1,0,9703
1.7340000000040163,1,1,0,0,1,0,9693
1.8440000000045984,1,1,0,0,1,0,9666
1.9530000000013388,1,1,0,0,1,0,9665
2.061999999998079,1,1,0,0,1,0,9721
2.1719999999986612,1,1,0,0,1,0,9678
2.2810000000026776,1,1,0,0,1,0,9649
2.3910000000032596,1,1,0,0,1,0,9667
2.5,1,1,0,0,1,0,9595
2.6090000000040163,1,1,0,0,1,0,9595
2.7190000000045984,1,1,0,0,1,0,9626
2.8280000000013388,1,1,0,0,1,0,9643
2.938000000001921,1,1,0,0,1,0,9642
3.0469999999986612,1,1,0,0,1,0,9587
3.1569999999992433,1,1,0,0,1,0,9548
3.2660000000032596,1,1,0,0,1,0,9542
3.375,1,1,0,0,1,0,9550
3.485000000000582,1,1,0,0,1,0,9572
3.5940000000045984,1,1,0,0,1,0,9507
3.7030000000013388,1,1,0,0,1,0,9532
3.813000000001921,1,1,0,0,1,0,9505
3.9219999999986612,1,1,0,0,1,0,9512
4.031999999999243,1,1,0,0,1,0,9490
4.14100000000326,1,1,0,0,1,0,9476
4.25,1,1,0,0,1,0,9504
4.360000000000582,1,1,0,0,1,0,9589
4.469000000004598,1,1,0,0,1,0,9461
4.578000000001339,1,1,0,0,1,0,9478
4.688000000001921,1,1,0,0,1,0,9498
4.796999999998661,1,1,0,0,1,0,9467
4.906999999999243,1,1,0,0,1,0,9449
5.01600000000326,1,1,0,0,1,0,9459
5.125,1,1,0,0,1,0,9451
5.235000000000582,1,1,0,0,1,0,9455
5.344000000004598,1,1,0,0,1,0,9420
5.4539999999979045,1,1,0,0,1,0,9442
5.563000000001921,1,1,0,0,1,0,9426
5.671999999998661,1,1,0,0,1,0,9400
5.781999999999243,1,1,0,0,1,0,9410
5.89100000000326,1,1,0,0,1,0,9385
6.001000000003842,1,1,0,0,1,0,9401
6.110000000000582,1,1,0,0,1,0,9418
6.222000000001572,1,1,0,0,1,0,9372
6.332000000002154,1,1,0,0,1,0,9385
6.440999999998894,1,1,0,0,1,0,9327
6.55000000000291,1,1,0,0,1,0,9362
6.6600000000034925,1,1,0,0,1,0,9332
6.769000000000233,1,1,0,0,1,0,9326
6.879000000000815,1,1,0,0,1,0,9307
6.987999999997555,1,1,0,0,1,0,9322
7.097000000001572,1,1,0,0,1,0,9293
7.207000000002154,1,1,0,0,1,0,9307
7.317000000002736,1,1,0,0,1,0,9327
7.425999999999476,1,1,0,0,1,0,9260
7.5350000000034925,1,1,0,0,1,0,9308
7.6450000000040745,1,1,0,0,1,0,9249
7.754000000000815,1,1,0,0,1,0,9240
7.864000000001397,1,1,0,0,1,0,9252
7.972999999998137,1,1,0,0,1,0,9254
8.082000000002154,1,1,0,0,1,0,9258
8.19600000000355,1,1,0,0,1,0,9274
8.309999999997672,1,1,0,0,1,0,9214
8.419000000001688,1,1,0,0,1,0,9214
8.52900000000227,1,1,0,0,1,0,9206
8.65400000000227,1,1,0,0,1,0,9178
8.747999999999593,1,1,0,0,1,0,9214
8.857000000003609,1,1,0,0,1,0,9228
8.96600000000035,1,1,0,0,1,0,9157
9.076000000000931,1,1,0,0,1,0,9175
9.375,1,1,0,0,1,0,9157
9.43800000000192,1,1,0,0,1,0,9167
9.546999999998661,1,1,0,0,1,0,9149
9.656000000002678,1,1,0,0,1,0,9145
9.781000000002678,1,1,0,0,1,0,9135
9.89100000000326,1,1,0,0,1,0,9084
9.984000000004016,1,1,0,0,1,0,9125
10.094000000004598,1,1,0,0,1,0,9163
10.203000000001339,1,1,0,0,1,0,9105
10.31300000000192,1,1,0,0,1,0,9138
10.43800000000192,1,1,0,0,1,0,9068
10.531000000002678,1,1,0,0,1,0,9078
10.64100000000326,1,1,0,0,1,0,9089
10.75,1,1,0,0,1,0,9089
10.859000000004016,1,1,0,0,1,0,9073
10.984000000004016,1,1,0,0,1,0,9005
11.094000000004598,1,1,0,0,1,0,9030
11.18800000000192,1,1,0,0,1,0,8987
11.296999999998661,1,1,0,0,1,0,8985
11.406000000002678,1,1,0,0,1,0,9040
11.51600000000326,1,1,0,0,1,0,8998
11.64100000000326,1,1,0,0,1,0,9025
11.734000000004016,1,1,0,0,1,0,8992
11.844000000004598,1,1,0,0,1,0,8990
11.953000000001339,1,1,0,0,1,0,8976
12.06300000000192,1,1,0,0,1,0,8962
12.18800000000192,1,1,0,0,1,0,8951
12.281000000002678,1,1,0,0,1,0,8947
12.39100000000326,1,1,0,0,1,0,8931
12.5,1,1,0,0,1,0,8943
12.609000000004016,1,1,0,0,1,0,8936
12.734000000004016,1,1,0,0,1,0,8902
12.844000000004598,1,1,0,0,1,0,8918
12.942000000002736,1,1,0,0,1,0,8903
13.050999999999476,1,1,0,0,1,0,8917
13.160000000003492,1,1,0,0,1,0,8910
13.270000000004075,1,1,0,0,1,0,8965
13.395000000004075,1,1,0,0,1,0,8863
13.487999999997555,1,1,0,0,1,0,8869
13.597999999998137,1,1,0,0,1,0,8869
13.707000000002154,1,1,0,0,1,0,8863
13.82100000000355,1,1,0,0,1,0,8835
13.932000000000698,1,1,0,0,1,0,8856
14.040999999997439,1,1,0,0,1,0,8863
14.150000000001455,1,1,0,0,1,0,8824
14.275000000001455,1,1,0,0,1,0,8849
14.385000000002037,1,1,0,0,1,0,8809
14.47899999999936,1,1,0,0,1,0,8810
14.588000000003376,1,1,0,0,1,0,8812
14.697000000000116,1,1,0,0,1,0,8790
14.824000000000524,1,1,0,0,1,0,8775
14.91700000000128,1,1,0,0,1,0,8777
15.027000000001863,1,1,0,0,1,0,8786
15.139999999999418,1,1,0,0,1,0,8780
15.249000000003434,1,1,0,0,1,0,8786
15.358000000000175,1,1,0,0,1,0,8782
15.483000000000175,1,1,0,0,1,0,8736
15.593000000000757,1,1,0,0,1,0,8730
15.686000000001513,1,1,0,0,1,0,8736
15.796000000002095,1,1,0,0,1,0,8740
15.904999999998836,1,1,0,0,1,0,8738
16.029999999998836,1,1,0,0,1,0,8708
16.139999999999418,1,1,0,0,1,0,8692
16.233000000000175,1,1,0,0,1,0,8697
16.343000000000757,1,1,0,0,1,0,8691
16.451999999997497,1,1,0,0,1,0,8668
16.576999999997497,1,1,0,0,1,0,8677
16.686000000001513,1,1,0,0,1,0,8669
16.779999999998836,1,1,0,0,1,0,8674
16.889999999999418,1,1,0,0,1,0,8648
16.999000000003434,1,1,0,0,1,0,8638
17.108000000000175,1,1,0,0,1,0,8649
17.233000000000175,1,1,0,0,1,0,8620
17.326999999997497,1,1,0,0,1,0,8647
17.436000000001513,1,1,0,0,1,0,8609
17.546000000002095,1,1,0,0,1,0,8614
17.654999999998836,1,1,0,0,1,0,8594
17.779999999998836,1,1,0,0,1,0,8575
17.889999999999418,1,1,0,0,1,0,8624
17.983000000000175,1,1,0,0,1,0,8571
18.093000000000757,1,1,0,0,1,0,8545
18.218000000000757,1,1,0,0,1,0,8580
18.326999999997497,1,1,0,0,1,0,8531
18.436000000001513,1,1,0,0,1,0,8531
18.529999999998836,1,1,0,0,1,0,8521
18.639999999999418,1,1,0,0,1,0,8528
18.764999999999418,1,1,0,0,1,0,8502
18.874000000003434,1,1,0,0,1,0,8536
18.983000000000175,1,1,0,0,1,0,8522
19.076999999997497,1,1,0,0,1,0,8506
19.186000000001513,1,1,0,0,1,0,8497
19.311000000001513,1,1,0,0,1,0,8473
19.421000000002095,1,1,0,0,1,0,8488
19.531000000002678,1,1,0,0,1,0,8458
19.624000000003434,1,1,0,0,1,0,8456
19.734000000004016,1,1,0,0,1,0,8453
19.859000000004016,1,1,0,0,1,0,8448
19.968000000000757,1,1,0,0,1,0,8437
20.076999999997497,1,1,0,0,1,0,8425
20.18699999999808,1,1,0,0,1,0,8423
20.281000000002678,1,1,0,0,1,0,8418
20.389999999999418,1,1,0,0,1,0,8415
