timestamp, S0, S1, S2, S3, main_pump, aux_pump, ultrasound
0.0,1,0,0,0,0,0,2094
0.09399999999914144,1,0,0,0,0,0,2114
0.2039999999997235,1,0,0,0,0,0,2104
0.3139999999984866,1,0,0,0,0,0,2105
0.42299999999886495,1,0,0,0,0,0,2116
0.5319999999992433,1,0,0,0,0,0,2113
0.6419999999998254,1,0,0,0,0,0,2119
0.7509999999983847,1,0,0,0,0,0,2127
0.8609999999989668,1,0,0,0,0,0,2113
0.9699999999993452,1,0,0,0,0,0,2123
1.0789999999997235,1,0,0,0,0,0,2125
1.1889999999984866,1,0,0,0,0,0,2115
1.297999999998865,1,0,0,0,0,0,2136
1.4069999999992433,1,0,0,0,0,0,2132
1.5169999999998254,1,0,0,0,0,0,2124
1.6259999999983847,1,0,0,0,0,0,2137
1.7359999999989668,1,0,0,0,0,0,2130
1.8449999999993452,1,0,0,0,0,0,2141
1.9539999999997235,1,0,0,0,0,0,2146
2.0639999999984866,1,0,0,0,0,0,2136
2.172999999998865,1,0,0,0,0,0,2143
2.2819999999992433,1,0,0,0,0,0,2153
2.3919999999998254,1,0,0,0,0,0,2143
2.5009999999983847,1,0,0,0,0,0,2156
2.610999999998967,1,0,0,0,0,0,2149
2.719999999999345,1,0,0,0,0,0,2143
2.8289999999997235,1,0,0,0,0,0,2153
2.9389999999984866,1,0,0,0,0,0,2158
3.047999999998865,1,0,0,0,0,0,2153
3.1569999999992433,1,0,0,0,0,0,2156
3.2669999999998254,1,0,0,0,0,0,2174
3.3759999999983847,1,0,0,0,0,0,2162
3.485999999998967,1,0,0,0,0,0,2169
3.594999999999345,1,0,0,0,0,0,2163
3.7039999999997235,1,0,0,0,0,0,2163
3.8139999999984866,1,0,0,0,0,0,2184
3.922999999998865,1,0,0,0,0,0,2182
4.032999999999447,1,0,0,0,0,0,2175
4.143000000000029,1,0,0,0,0,0,2185
4.2519999999985885,1,0,0,0,0,0,2171
4.3619999999991705,1,0,0,0,0,0,2190
4.470999999999549,1,0,0,0,0,0,2188
4.579999999999927,1,0,0,0,0,0,2185
4.68999999999869,1,0,0,0,0,0,2192
4.798999999999069,1,0,0,0,0,0,2191
4.908999999999651,1,0,0,0,0,0,2182
5.018000000000029,1,0,0,0,0,0,2204
5.1269999999985885,1,0,0,0,0,0,2198
5.2369999999991705,1,0,0,0,0,0,2192
5.345999999999549,1,0,0,0,0,0,2214
5.454999999999927,1,0,0,0,0,0,2204
5.56499999999869,1,0,0,0,0,0,2202
5.673999999999069,1,0,0,0,0,0,2213
5.783999999999651,1,0,0,0,0,0,2203
5.893999999998414,1,0,0,0,0,0,2206
6.002999999998792,1,0,0,0,0,0,2214
6.112999999999374,1,0,0,0,0,0,2212
6.221999999999753,1,0,0,0,0,0,2212
6.331000000000131,1,0,0,0,0,0,2223
6.440999999998894,1,0,0,0,0,0,2221
6.549999999999272,1,0,0,0,0,0,2215
6.6599999999998545,1,0,0,0,0,0,2234
6.768999999998414,1,0,0,0,0,0,2221
6.877999999998792,1,0,0,0,0,0,2239
6.987999999999374,1,0,0,0,0,0,2239
7.096999999999753,1,0,0,0,0,0,2232
7.206999999998516,1,0,0,0,0,0,2242
7.315999999998894,1,0,0,0,0,0,2239
7.424999999999272,1,0,0,0,0,0,2242
7.5349999999998545,1,0,0,0,0,0,2253
7.643999999998414,1,0,0,0,0,0,2246
7.752999999998792,1,0,0,0,0,0,2248
7.862999999999374,1,0,0,0,0,0,2252
7.971999999999753,1,0,0,0,0,0,2243
8.081999999998516,1,0,0,0,0,0,2252
