timestamp, S0, S1, S2, S3, main_pump, aux_pump, ultrasound
0.0,1,1,0,0,0,1,1998
0.0940000000045984,1,1,0,0,0,1,1987
0.20300000000133878,1,1,0,0,0,1,1987
0.31199999999807915,1,1,0,0,0,1,2009
0.4219999999986612,1,1,0,0,0,1,2004
0.5310000000026776,1,1,0,0,0,1,1997
0.6399999999994179,1,1,0,0,0,1,2000
0.75,1,1,0,0,0,1,1998
0.8590000000040163,1,1,0,0,0,1,2007
0.9690000000045984,1,1,0,0,0,1,2018
1.0780000000013388,1,1,0,0,0,1,2007
1.1869999999980791,1,1,0,0,0,1,2011
1.2969999999986612,1,1,0,0,0,1,2008
1.4060000000026776,1,1,0,0,0,1,2020
1.5160000000032596,1,1,0,0,0,1,2022
1.625,1,1,0,0,0,1,2016
1.7340000000040163,1,1,0,0,0,1,2020
1.8440000000045984,1,1,0,0,0,1,2031
1.9530000000013388,1,1,0,0,0,1,2021
2.061999999998079,1,1,0,0,0,1,2033
2.1719999999986612,1,1,0,0,0,1,2033
2.2810000000026776,1,1,0,0,0,1,2029
2.3910000000032596,1,1,0,0,0,1,2040
2.5,1,1,0,0,0,1,2031
2.6090000000040163,1,1,0,0,0,1,2031
2.7190000000045984,1,1,0,0,0,1,2044
2.8280000000013388,1,1,0,0,0,1,2048
2.938000000001921,1,1,0,0,0,1,2037
3.0469999999986612,1,1,0,0,0,1,2036
3.1569999999992433,1,1,0,0,0,1,2046
3.2660000000032596,1,1,0,0,0,1,2052
3.375,1,1,0,0,0,1,2059
3.485000000000582,1,1,0,0,0,1,2051
3.5940000000045984,1,1,0,0,0,1,2046
3.7030000000013388,1,1,0,0,0,1,2049
3.813000000001921,1,1,0,0,0,1,2069
3.9219999999986612,1,1,0,0,0,1,2060
4.031999999999243,1,1,0,0,0,1,2064
4.14100000000326,1,1,0,0,0,1,2059
4.25,1,1,0,0,0,1,2069
4.360000000000582,1,1,0,0,0,1,2070
4.469000000004598,1,1,0,0,0,1,2065
4.578000000001339,1,1,0,0,0,1,2077
4.688000000001921,1,1,0,0,0,1,2068
4.796999999998661,1,1,0,0,0,1,2065
4.906999999999243,1,1,0,0,0,1,2082
5.01600000000326,1,1,0,0,0,1,2075
5.125,1,1,0,0,0,1,2075
5.235000000000582,1,1,0,0,0,1,2086
5.344000000004598,1,1,0,0,0,1,2085
5.4539999999979045,1,1,0,0,0,1,2079
5.563000000001921,1,1,0,0,0,1,2098
5.671999999998661,1,1,0,0,0,1,2083
5.781999999999243,1,1,0,0,0,1,2091
5.89100000000326,1,1,0,0,0,1,2097
6.001000000003842,1,1,0,0,0,1,2088
6.110000000000582,1,1,0,0,0,1,2085
6.222000000001572,1,1,0,0,0,1,2096
6.332000000002154,1,1,0,0,0,1,2096
6.440999999998894,1,1,0,0,0,1,2094
6.55000000000291,1,1,0,0,0,1,2104
6.6600000000034925,1,1,0,0,0,1,2094
6.769000000000233,1,1,0,0,0,1,2103
6.879000000000815,1,1,0,0,0,1,2116
6.987999999997555,1,1,0,0,0,1,2110
7.097000000001572,1,1,0,0,0,1,2105
7.207000000002154,1,1,0,0,0,1,2105
7.317000000002736,1,1,0,0,0,1,2104
7.425999999999476,1,1,0,0,0,1,2113
7.5350000000034925,1,1,0,0,0,1,2114
7.6450000000040745,1,1,0,0,0,1,2115
7.754000000000815,1,1,0,0,0,1,2114
7.864000000001397,1,1,0,0,0,1,2123
7.972999999998137,1,1,0,0,0,1,2114
8.082000000002154,1,1,0,0,0,1,2115
8.19600000000355,1,1,0,0,0,1,2129
8.309999999997672,1,1,0,0,0,1,2132
8.419000000001688,1,1,0,0,0,1,2124
8.52900000000227,1,1,0,0,0,1,2124
8.65400000000227,1,1,0,0,0,1,2135
8.747999999999593,1,1,0,0,0,1,2135
8.857000000003609,1,1,0,0,0,1,2147
8.96600000000035,1,1,0,0,0,1,2134
9.076000000000931,1,1,0,0,0,1,2134
9.375,1,1,0,0,0,1,2138
9.43800000000192,1,1,0,0,0,1,2147
9.546999999998661,1,1,0,0,0,1,2156
9.656000000002678,1,1,0,0,0,1,2152
9.781000000002678,1,1,0,0,0,1,2143
9.89100000000326,1,1,0,0,0,1,2143
9.984000000004016,1,1,0,0,0,1,2143
10.094000000004598,1,1,0,0,0,1,2148
10.203000000001339,1,1,0,0,0,1,2165
10.31300000000192,1,1,0,0,0,1,2158
10.43800000000192,1,1,0,0,0,1,2152
10.531000000002678,1,1,0,0,0,1,2158
10.64100000000326,1,1,0,0,0,1,2154
10.75,1,1,0,0,0,1,2164
10.859000000004016,1,1,0,0,0,1,2173
10.984000000004016,1,1,0,0,0,1,2163
11.094000000004598,1,1,0,0,0,1,2163
11.18800000000192,1,1,0,0,0,1,2174
11.296999999998661,1,1,0,0,0,1,2173
11.406000000002678,1,1,0,0,0,1,2173
11.51600000000326,1,1,0,0,0,1,2173
11.64100000000326,1,1,0,0,0,1,2173
11.734000000004016,1,1,0,0,0,1,2179
11.844000000004598,1,1,0,0,0,1,2174
11.953000000001339,1,1,0,0,0,1,2173
12.06300000000192,1,1,0,0,0,1,2193
12.18800000000192,1,1,0,0,0,1,2193
12.281000000002678,1,1,0,0,0,1,2196
12.39100000000326,1,1,0,0,0,1,2187
12.5,1,1,0,0,0,1,2182
12.609000000004016,1,1,0,0,0,1,2195
12.734000000004016,1,1,0,0,0,1,2206
12.844000000004598,1,1,0,0,0,1,2197
12.942000000002736,1,1,0,0,0,1,2191
13.050999999999476,1,1,0,0,0,1,2192
13.160000000003492,1,1,0,0,0,1,2202
13.270000000004075,1,1,0,0,0,1,2212
13.395000000004075,1,1,0,0,0,1,2212
13.487999999997555,1,1,0,0,0,1,2203
13.597999999998137,1,1,0,0,0,1,2202
13.707000000002154,1,1,0,0,0,1,2212
13.82100000000355,1,1,0,0,0,1,2212
13.932000000000698,1,1,0,0,0,1,2213
14.040999999997439,1,1,0,0,0,1,2224
14.150000000001455,1,1,0,0,0,1,2213
14.275000000001455,1,1,0,0,0,1,2213
