timestamp, S0, S1, S2, S3, main_pump, aux_pump, ultrasound
0.0,1,1,1,1,0,0,9515
0.0930000000007567,1,1,1,1,0,0,9512
0.2029999999995198,1,1,1,1,0,0,9516
0.31199999999989814,1,1,1,1,0,0,9520
0.42300000000068394,1,1,1,1,0,0,9510
0.5319999999992433,1,1,1,1,0,0,9533
0.6409999999996217,1,1,1,1,0,0,9550
0.7510000000002037,1,1,1,1,0,0,9507
0.8600000000005821,1,1,1,1,0,0,9551
0.9699999999993452,1,1,1,1,0,0,9498
1.0789999999997235,1,1,1,1,0,0,9576
1.1880000000001019,1,1,1,1,0,0,9516
1.298000000000684,1,1,1,1,0,0,9565
1.4069999999992433,1,1,1,1,0,0,9540
1.5159999999996217,1,1,1,1,0,0,9527
1.6260000000002037,1,1,1,1,0,0,9527
1.735000000000582,1,1,1,1,0,0,9566
1.8449999999993452,1,1,1,1,0,0,9545
1.9539999999997235,1,1,1,1,0,0,9578
2.063000000000102,1,1,1,1,0,0,9523
2.173000000000684,1,1,1,1,0,0,9587
2.2819999999992433,1,1,1,1,0,0,9556
2.3919999999998254,1,1,1,1,0,0,9550
2.5010000000002037,1,1,1,1,0,0,9560
2.610000000000582,1,1,1,1,0,0,9547
2.719999999999345,1,1,1,1,0,0,9562
2.8289999999997235,1,1,1,1,0,0,9556
2.938000000000102,1,1,1,1,0,0,9587
3.048000000000684,1,1,1,1,0,0,9559
3.1569999999992433,1,1,1,1,0,0,9586
3.2669999999998254,1,1,1,1,0,0,9575
3.3760000000002037,1,1,1,1,0,0,9583
3.5010000000002037,1,1,1,1,0,0,9580
3.594999999999345,1,1,1,1,0,0,9577
3.7039999999997235,1,1,1,1,0,0,9576
3.813000000000102,1,1,1,1,0,0,9583
3.923000000000684,1,1,1,1,0,0,9593
4.032999999999447,1,1,1,1,0,0,9584
4.141999999999825,1,1,1,1,0,0,9586
4.251000000000204,1,1,1,1,0,0,9594
4.361000000000786,1,1,1,1,0,0,9595
4.469999999999345,1,1,1,1,0,0,9589
4.626000000000204,1,1,1,1,0,0,9597
4.751000000000204,1,1,1,1,0,0,9600
4.876000000000204,1,1,1,1,0,0,9600
5.001000000000204,1,1,1,1,0,0,9595
5.141999999999825,1,1,1,1,0,0,9593
5.298000000000684,1,1,1,1,0,0,9593
5.391999999999825,1,1,1,1,0,0,9603
5.532999999999447,1,1,1,1,0,0,9603
5.657999999999447,1,1,1,1,0,0,9605
5.766999999999825,1,1,1,1,0,0,9604
5.8770000000004075,1,1,1,1,0,0,9602
5.986000000000786,1,1,1,1,0,0,9606
6.095999999999549,1,1,1,1,0,0,9602
6.204999999999927,1,1,1,1,0,0,9606
6.314000000000306,1,1,1,1,0,0,9600
6.440000000000509,1,1,1,1,1,0,9603
6.549000000000888,1,1,1,1,1,0,9604
6.658999999999651,1,1,1,1,1,0,9608
6.768000000000029,1,1,1,1,1,0,9628
6.893000000000029,1,1,1,1,1,0,9565
7.003000000000611,1,1,1,1,1,0,9476
7.1120000000009895,1,1,1,1,1,0,9490
7.221999999999753,1,1,1,1,1,0,9490
7.331000000000131,1,1,1,1,1,0,9540
7.440000000000509,1,1,1,1,1,0,9571
7.565000000000509,1,1,1,1,1,0,9509
7.674999999999272,1,1,1,1,1,0,9515
7.783999999999651,1,1,1,1,1,0,9515
7.893000000000029,1,1,1,1,1,0,9564
8.018000000000029,1,1,1,1,1,0,9523
8.128000000000611,1,1,1,1,1,0,9636
